scenario_name,algorithm,size,annealings,iterations,status,evaluation,exec_time
scenario3,twolocalrandom,10,10,50,solution_found,195.07,20.01785576157272
scenario1,qft,6,15,5,solution_found,202.88845783402274,5.6983487866818905
scenario3,twolocalrandom,10,30,35,solution_found,195.32999999999998,41.76286696828902
scenario1,realamprandom,10,1,25,solution_found,203.58637343932278,1.9793258253484964
scenario1,twolocalrandom,8,20,30,solution_found,200.73136372282428,35.45561607554555
scenario3,qaoa,6,20,55,solution_found,432.4000000000001,45.76306190341711
scenario1,qnn,8,10,55,solution_found,273.86914499926945,32.615453293547034
scenario1,qaoa,10,25,15,solution_found,576.7243872564239,10.883187288418412
scenario1,vqe,8,1,5,solution_found,211.8788980896127,0.550317270681262
scenario3,realamprandom,6,15,35,solution_found,195.32000000000002,19.371321238577366
scenario3,twolocalrandom,6,30,35,solution_found,194.7,38.23930291086435
scenario2,realamprandom,8,30,35,solution_found,254.0414515777007,56.0665084477514
scenario1,qft,6,1,35,solution_found,201.90692879188418,2.3350111804902554
scenario3,qft,6,20,20,solution_found,195.9,15.030142549425364
scenario1,vqe,10,5,55,solution_found,200.32120676120087,16.850301653146744
scenario2,qaoa,6,10,50,solution_found,671.3296961481288,28.570475248619914
scenario2,qft,10,20,40,solution_found,253.18156611035698,44.1448928155005
scenario3,dj,6,5,10,solution_found,385.35,2.9997576996684074
scenario2,vqe,8,30,5,solution_found,244.42136413593536,9.088480899110436
scenario2,qnn,6,10,30,solution_found,364.5104797244044,16.572910632938147
scenario3,dj,6,20,50,solution_found,372.68999999999994,41.53203554265201
scenario1,twolocalrandom,6,15,10,solution_found,202.46933615509406,9.367022825405002
scenario1,qft,10,10,50,solution_found,200.1988177621959,30.617735600098968
scenario3,vqe,10,15,55,solution_found,194.97,32.91923345811665
scenario1,vqe,8,20,30,solution_found,200.91611565035385,35.446863658726215
scenario3,qnn,6,10,60,solution_found,254.95000000000002,22.42189571261406
scenario1,vqe,10,30,55,solution_found,199.96522685779803,98.21473506093025
scenario3,qft,6,25,1,solution_found,214.16,1.6370168570429087
scenario2,qnn,6,5,50,solution_found,365.79607665561497,13.925558432936668
scenario1,twolocalrandom,10,25,1,solution_found,205.99778651838568,2.795254271477461
scenario2,dj,8,5,40,solution_found,574.6317068281189,12.125642947852612
scenario2,twolocalrandom,8,10,55,solution_found,253.53454613328665,29.292379384860396
scenario2,twolocalrandom,8,15,30,solution_found,252.67744253822795,24.634737610816956
scenario3,qaoa,10,10,25,solution_found,440.36999999999995,12.291846154257655
scenario3,realamprandom,6,10,1,solution_found,204.47,0.7118022013455629
scenario3,realamprandom,10,30,20,solution_found,194.8,24.193600542843342
scenario3,qnn,8,5,40,solution_found,258.21000000000004,8.152921596542
scenario2,twolocalrandom,8,10,45,solution_found,252.71222680761718,24.242826260626316
scenario1,dj,6,20,55,solution_found,470.0359892814363,46.73674478009343
scenario3,realamprandom,6,25,45,solution_found,194.47,41.20761331170797
scenario3,realamprandom,6,1,60,solution_found,195.3,2.512549525126815
scenario3,qnn,6,20,25,solution_found,255.72000000000003,19.176018403843045
scenario3,qaoa,8,30,55,solution_found,432.4000000000001,73.21462922915816
scenario1,qnn,8,1,60,solution_found,274.469046517441,4.307683892548084
scenario1,vqe,10,15,10,solution_found,203.30218381410373,9.663403280079365
scenario3,dj,6,5,5,solution_found,423.84000000000003,1.2758767493069172
scenario2,realamprandom,8,30,10,solution_found,244.26855334649372,17.92920131981373
scenario1,qft,10,15,35,solution_found,200.6518320787164,31.88368034735322
scenario2,qft,6,5,40,solution_found,253.61311367128081,10.800446007400751
scenario2,dj,8,1,50,solution_found,573.7875606527404,3.5162308998405933
scenario1,realamprandom,10,20,5,solution_found,203.52544316953666,6.871797671541572
scenario2,dj,6,1,30,solution_found,575.3879925260554,2.313165482133627
scenario1,qaoa,10,20,20,solution_found,574.8882696210666,11.400510044768453
scenario3,qaoa,8,20,15,solution_found,437.84999999999997,13.76364372484386
scenario3,twolocalrandom,10,5,35,solution_found,197.07,7.9108434077352285
scenario1,dj,8,20,60,solution_found,469.66770716751694,53.03642978332937
scenario3,qft,6,25,5,solution_found,205.87,5.284777086228132
scenario3,twolocalrandom,10,10,10,solution_found,202.05,4.347607038915157
scenario3,vqe,6,30,55,solution_found,194.47,61.317379185929894
scenario3,twolocalrandom,8,10,55,solution_found,195.87,20.986510576680303
scenario2,vqe,8,10,20,solution_found,250.9288256231087,11.154731640592217
scenario1,qft,8,25,25,solution_found,200.97269265353816,37.48761181347072
scenario2,qft,6,20,25,solution_found,254.08882047208294,26.244903806596994
scenario1,twolocalrandom,6,1,30,solution_found,201.89114512921728,2.57976558431983
scenario1,qft,10,1,45,solution_found,201.5491377243216,3.162283670157194
scenario2,vqe,10,1,40,solution_found,249.8267296677661,2.803850144147873
scenario2,vqe,8,20,35,solution_found,253.1029476943267,37.364741599187255
scenario2,qaoa,10,25,25,solution_found,671.9898375647084,39.13908942043781
scenario1,realamprandom,6,1,5,solution_found,208.78010358590876,0.5614241193979979
scenario2,qnn,6,1,5,solution_found,308.49540967222663,0.9887701161205769
scenario3,realamprandom,6,25,20,solution_found,195.72000000000003,18.816300867125392
scenario1,twolocalrandom,6,25,10,solution_found,201.87823266288115,15.390653448179364
scenario1,twolocalrandom,6,20,35,solution_found,200.60884094941602,40.2150607611984
scenario2,qaoa,10,15,60,solution_found,672.5337712474155,54.993972700089216
scenario2,realamprandom,6,5,55,solution_found,253.3727500778527,14.786426210775971
scenario1,dj,6,10,30,solution_found,471.8947853892235,13.25396122969687
scenario2,qnn,8,30,20,solution_found,363.2656456301406,33.485454147681594
scenario1,realamprandom,6,30,10,solution_found,203.67087919988737,18.686620119959116
scenario3,dj,6,15,35,solution_found,374.18999999999994,22.02241864427924
scenario1,realamprandom,10,30,55,solution_found,200.10978258742102,99.21129530481994
scenario2,qaoa,8,5,30,solution_found,668.587544403641,9.054872438311577
scenario2,qaoa,10,25,45,solution_found,672.5563140615742,70.46310162171721
scenario1,qaoa,8,20,30,solution_found,575.7096205747147,16.49908951483667
scenario2,twolocalrandom,6,15,40,solution_found,253.36641480301674,31.52032884210348
scenario1,qft,10,15,5,solution_found,204.59491116396492,5.636039076372981
scenario3,vqe,6,30,1,solution_found,206.07,1.9981041681021452
scenario2,vqe,10,25,10,solution_found,248.40966969404033,14.559794388711452
scenario1,qnn,6,20,15,solution_found,276.20032434845393,18.58082394860685
scenario3,qnn,6,1,30,solution_found,256.15000000000003,1.316199079155922
scenario1,realamprandom,6,10,5,solution_found,204.37341865710715,3.5587617699056864
scenario1,realamprandom,6,25,35,solution_found,200.49623025584089,49.818420100957155
scenario1,qnn,8,10,1,solution_found,284.9212572795141,1.164407055824995
scenario3,vqe,8,20,60,solution_found,194.61,45.17888519912958
scenario3,twolocalrandom,10,5,55,solution_found,194.8,11.151931105181575
scenario1,qnn,8,1,55,solution_found,273.7969611852185,4.327396649867296
scenario3,dj,10,25,55,solution_found,374.57,66.54406335763633
scenario3,vqe,6,10,15,solution_found,199.76999999999998,5.820224191993475
scenario3,vqe,8,10,45,solution_found,194.8,17.525454320013523
scenario1,qft,8,20,45,solution_found,200.1917177227035,53.18245282955468
scenario1,qnn,8,10,30,solution_found,275.5462556150766,18.32096281275153
scenario1,realamprandom,6,20,50,solution_found,200.29312352492343,56.80271388217807
scenario3,dj,6,1,60,solution_found,374.35,2.8053577579557896
scenario3,realamprandom,8,1,35,solution_found,197.49,1.5887144971638918
scenario2,qft,6,5,60,solution_found,253.800309256744,16.08600458689034
scenario3,dj,8,30,5,solution_found,386.24,7.595449339598417
scenario3,qft,10,5,35,solution_found,195.20999999999998,7.303343897685409
scenario1,twolocalrandom,8,1,60,solution_found,203.02244684601962,5.927550038322806
scenario3,realamprandom,10,25,5,solution_found,201.52,5.623957972973585
scenario1,qft,10,1,1,solution_found,214.45883919183265,0.2496586386114359
scenario1,dj,6,1,45,solution_found,473.0741723059641,2.2063520215451717
scenario2,qft,8,25,30,solution_found,253.4841480224856,40.41444847919047
scenario3,vqe,10,10,35,solution_found,194.96,14.141697328537703
scenario1,vqe,10,1,50,solution_found,200.39826548459033,3.305174969136715
scenario1,realamprandom,10,10,15,solution_found,200.81547975830495,9.514202931895852
scenario1,qaoa,6,30,15,solution_found,575.7234103178635,12.142778446897864
scenario1,qnn,10,20,30,solution_found,273.87991864056926,37.22618299536407
scenario2,realamprandom,10,15,15,solution_found,251.76155047027285,13.023516384884715
scenario2,qaoa,8,25,15,solution_found,672.157657065608,22.85966720432043
scenario1,dj,8,25,55,solution_found,469.89460398811116,60.70528694614768
scenario3,qft,8,10,1,solution_found,217.92000000000002,0.7396857794374228
scenario2,realamprandom,8,15,35,solution_found,252.75431377256655,28.511553639546037
scenario2,qnn,6,20,45,solution_found,365.5819650886263,47.689823815599084
scenario2,qft,8,5,50,solution_found,253.25411084365402,13.926101511344314
scenario3,dj,6,5,35,solution_found,376.24,7.587191974744201
scenario3,qnn,10,15,25,solution_found,255.77,15.642933724448085
scenario1,realamprandom,8,10,45,solution_found,200.39902958823888,27.015830356627703
scenario2,qft,6,25,1,solution_found,239.41595103189252,2.4383365493267775
scenario2,twolocalrandom,10,30,60,solution_found,253.87787667904746,97.94730721227825
scenario3,qaoa,8,10,35,solution_found,433.6700000000001,15.737360531464219
scenario1,qaoa,10,1,5,solution_found,610.0752682922789,0.2276284396648407
scenario1,realamprandom,6,10,45,solution_found,200.31895480300406,25.92150525189936
scenario3,qft,10,15,1,solution_found,212.4,1.1063700467348099
scenario2,realamprandom,10,25,15,solution_found,252.59423361760363,21.31113075464964
scenario3,dj,10,1,35,solution_found,385.28999999999996,2.1712312307208776
scenario3,twolocalrandom,10,30,30,solution_found,194.85,35.752203818410635
scenario2,qft,6,5,45,solution_found,253.9326992437308,11.985794147476554
scenario1,twolocalrandom,8,30,45,solution_found,200.19100456674028,78.85963200777769
scenario2,vqe,8,10,40,solution_found,253.8350881215357,21.704598370939493
scenario2,dj,8,25,60,solution_found,578.2371330627407,88.0381097625941
scenario3,qnn,8,15,1,solution_found,279.4200000000001,1.3497666530311108
scenario2,qaoa,10,25,20,solution_found,669.0662481801007,31.586681151762605
scenario1,twolocalrandom,8,10,10,solution_found,204.4038171120925,6.948485046625137
scenario2,qnn,6,30,55,solution_found,365.7484059457244,86.29351087659597
scenario2,qft,10,25,55,solution_found,253.8782816542514,75.47123127803206
scenario1,vqe,8,5,5,solution_found,209.87813660866544,2.1873837746679783
scenario2,vqe,8,25,20,solution_found,252.2153655754724,27.209036383777857
scenario1,dj,10,10,25,solution_found,472.76827986678177,12.275365069508553
scenario1,qaoa,6,30,45,solution_found,574.7389223824664,35.212698355317116
scenario1,realamprandom,8,1,55,solution_found,201.76390072475235,3.780905904248357
scenario2,qft,6,10,1,solution_found,232.58968838222873,1.4769299663603306
scenario1,qnn,10,10,35,solution_found,274.1279862411877,21.704453878104687
scenario2,vqe,8,25,45,solution_found,253.23222763900168,59.88437344878912
scenario1,qnn,8,20,40,solution_found,274.5856281884942,47.667939480394125
scenario1,twolocalrandom,6,20,15,solution_found,201.3533773466296,18.39084981381893
scenario1,qaoa,10,15,60,solution_found,575.052973964674,24.602772790938616
scenario1,vqe,10,20,45,solution_found,200.41420716028625,54.04783243127167
scenario1,qft,6,1,55,solution_found,203.04286902362142,3.5176685601472855
scenario2,realamprandom,10,5,55,solution_found,253.18917743620335,15.470574786886573
scenario3,dj,8,1,25,solution_found,376.62,1.3656753823161125
scenario1,vqe,10,30,60,solution_found,200.02148256958986,107.46466409228742
scenario1,twolocalrandom,8,20,10,solution_found,203.45651339740965,12.523842580616474
scenario1,vqe,8,20,1,solution_found,207.309584943956,2.214570188894868
scenario1,qaoa,8,10,20,solution_found,576.6268011570661,5.575392471626401
scenario1,dj,8,1,55,solution_found,470.7212193323131,2.649863598868251
scenario2,realamprandom,10,1,40,solution_found,247.44790377823375,2.4833346251398325
scenario1,qaoa,8,20,55,solution_found,575.0677843097403,29.265012787654996
scenario3,realamprandom,8,15,35,solution_found,194.85,20.156618274748325
scenario1,qnn,10,15,1,solution_found,281.9837630161297,1.7839235719293356
scenario2,dj,8,10,30,solution_found,576.8770991987963,18.26940358430147
scenario2,twolocalrandom,10,30,40,solution_found,254.00487806176696,65.96927169151604
scenario1,realamprandom,6,1,35,solution_found,201.495770868391,2.4233442805707455
scenario3,qnn,8,15,25,solution_found,255.51,15.014090925455093
scenario2,qnn,8,20,15,solution_found,360.7189131167982,16.9380816295743
scenario3,qft,6,20,15,solution_found,196.41,11.619420260190964
scenario3,dj,8,20,35,solution_found,375.09,31.469676671549678
scenario2,qnn,10,5,5,solution_found,337.2366356206559,1.7273701336234808
scenario1,qft,6,10,35,solution_found,201.12920800265425,21.055753083899617
scenario1,qft,6,15,15,solution_found,201.873317298247,14.006643701344728
scenario3,qft,10,15,45,solution_found,194.47,27.068632151931524
scenario3,vqe,10,25,15,solution_found,195.81,15.614012802019715
scenario2,twolocalrandom,8,5,35,solution_found,254.0048612108742,9.721375942230225
scenario2,dj,8,5,15,solution_found,569.615207487474,4.939731894060969
scenario3,twolocalrandom,6,15,45,solution_found,195.47,24.538059633225203
scenario3,twolocalrandom,6,1,40,solution_found,198.0,1.7777151949703693
scenario2,qaoa,8,1,5,solution_found,645.4708503860999,0.5569166205823421
scenario3,dj,10,1,60,solution_found,376.89,3.2644312009215355
scenario1,vqe,6,10,45,solution_found,200.80362763179116,26.03370162472129
scenario2,dj,8,30,55,solution_found,577.5628191788107,96.9124279692769
scenario3,dj,10,15,25,solution_found,375.98999999999995,18.692879246547818
scenario1,qft,6,30,50,solution_found,200.1565930056812,85.54053240828216
scenario2,dj,6,20,50,solution_found,576.756135029065,56.65884211845696
scenario2,twolocalrandom,6,20,45,solution_found,253.56268797025248,46.30885078758001
scenario2,twolocalrandom,10,10,35,solution_found,252.50760606975257,19.464217050001025
scenario3,qnn,10,10,35,solution_found,256.05,14.569971604272723
scenario1,realamprandom,8,10,1,solution_found,207.61529831202205,1.2158491779118776
scenario1,qnn,8,15,10,solution_found,277.78314388497347,9.874763894826174
scenario3,qaoa,6,20,40,solution_found,433.32000000000005,33.57643768005073
scenario3,qaoa,6,25,1,solution_found,478.16999999999996,1.8556513711810112
scenario3,qnn,10,15,50,solution_found,254.60999999999999,30.60030580125749
scenario1,dj,10,20,60,solution_found,470.25576278164635,56.477484269067645
scenario2,qnn,8,15,35,solution_found,365.453188819085,28.526195276528597
scenario1,dj,10,5,5,solution_found,480.95002898321223,1.4757085274904966
scenario1,twolocalrandom,10,1,15,solution_found,207.0194427834987,1.2712731044739485
scenario1,qaoa,10,15,1,solution_found,593.6579460508556,0.7960328068584204
scenario1,qnn,8,30,60,solution_found,273.5298588410233,106.22417056560516
scenario2,realamprandom,6,10,15,solution_found,247.74501260111282,8.039804510772228
scenario1,twolocalrandom,6,20,50,solution_found,200.0419470506537,57.01073462702334
scenario2,qnn,6,5,60,solution_found,365.28392398710434,16.44004093296826
scenario3,twolocalrandom,10,1,25,solution_found,206.92000000000002,1.4936071541160345
scenario2,qft,8,5,30,solution_found,251.0462499477366,8.555454956367612
scenario3,dj,10,10,1,solution_found,397.85,0.9388278890401125
scenario1,twolocalrandom,6,30,40,solution_found,200.43300190807884,69.30060859210789
scenario3,vqe,8,1,45,solution_found,197.73000000000002,1.9220422394573689
scenario3,qaoa,6,1,15,solution_found,443.52000000000004,0.8583166841417551
scenario2,realamprandom,8,20,45,solution_found,253.96622347930557,48.29219861328602
scenario2,dj,10,5,40,solution_found,575.4902144217132,13.536099392920732
scenario2,qft,10,25,45,solution_found,253.8562958362344,61.83866403438151
scenario3,vqe,10,25,40,solution_found,195.12,39.827475905418396
scenario1,realamprandom,6,30,40,solution_found,200.19053248308924,68.47314174845815
scenario3,dj,8,15,35,solution_found,374.78999999999996,23.780116813257337
scenario3,qaoa,8,15,25,solution_found,437.84999999999997,16.862778089940548
scenario3,realamprandom,6,15,10,solution_found,198.92000000000002,5.976909613236785
scenario2,vqe,10,5,60,solution_found,253.8602406279797,16.695877335965633
scenario3,twolocalrandom,6,15,50,solution_found,195.12,27.319563508033752
